origination_year,loan_age_months,credit_tier,fico_score,vantage_score,payment_history_score,credit_history_length_years,num_open_tradelines,num_hard_inquiries_6mo,num_derog_marks,num_collections,bankruptcy_history,prev_auto_loan_delinquency_count,months_since_last_delinquency,annual_income,monthly_income,employment_type,employment_length_years,num_income_sources,loan_amount,loan_term_months,interest_rate_pct,monthly_payment,down_payment_amount,down_payment_pct,current_balance,vehicle_type,vehicle_condition,vehicle_age_at_origination,vehicle_mileage_at_origination,vehicle_value_at_origination,current_vehicle_value,ltv_ratio_origination,current_ltv_ratio,is_underwater,dti_ratio,total_dti_ratio,payment_to_income_ratio,loan_burden_score,times_30_dpd_last_12mo,times_60_dpd_last_12mo,times_90_dpd_ever,max_days_past_due_ever,consecutive_on_time_payments,payment_ratio_actual_vs_required,lender_type,loan_channel,dealer_markup_rate,has_gap_insurance,has_payment_protection,insurance_lapse_indicator,state,state_unemployment_rate,regional_used_car_price_index,origination_rate_environment,is_delinquent_30dpd,is_delinquent
2016,98,Super Prime,802,803,91.7,5,4,0,0,0,0,0,,296074,24672.83,Self-employed,3,1,48261,72,1.9,709.75,5985,0.11,30438.57,SUV,Used,1,11704,54411,12508,0.887,2.434,1,0.029,0.099,0.029,30.26,4,0,0,0,19,0.962,Bank,Dealer,1.3,0,0,0,NY,7.9,103.5,7.34,0,0
2015,112,Near Prime,645,620,79.2,9,16,1,0,3,0,0,,69253,5771.08,Self-employed,4,2,36876,72,5.62,604.55,8426,0.2,12918.23,SUV,Certified Pre-Owned,3,41541,42130,13813,0.875,0.935,0,0.105,0.188,0.105,36.69,1,2,1,0,6,1.137,Credit Union,Dealer,1.4,1,1,0,CA,8.4,111.9,4.04,0,0
2022,30,Subprime,598,608,62.2,7,18,0,0,2,1,3,32.0,36311,3025.92,Full-time Hourly,7,1,52103,24,14.08,2503.58,1544,0.03,16407.3,Electric,New,0,0,51467,30880,1.012,0.531,0,0.827,0.99,0.827,74.78,2,0,0,0,20,0.923,Credit Union,Dealer,0.54,1,0,0,SC,4.3,115.6,8.38,0,0
2016,104,Near Prime,652,646,95.9,8,12,0,0,0,0,0,,53619,4468.25,Retired,0,1,5455,60,4.9,102.69,671,0.11,4194.8,Sedan,Used,9,121626,6102,6102,0.894,0.687,0,0.023,0.071,0.023,28.97,0,0,0,120,0,1.168,Non-Captive Finance Co.,Dealer,2.42,1,1,0,CA,4.1,96.4,5.78,0,0
2022,29,Super Prime,817,803,59.7,8,15,4,4,0,0,3,33.0,130878,10906.5,Full-time Salaried,8,2,100000,48,2.9,2209.02,5031,0.04,70804.64,Luxury,New,0,0,125784,80501,0.795,0.88,0,0.203,0.624,0.203,44.06,0,3,0,90,3,1.06,Bank,Dealer,0.35,1,1,0,MD,3.4,131.6,5.59,1,1
2019,65,Subprime,589,576,71.6,0,13,0,2,0,0,2,49.0,42379,3531.58,Full-time Salaried,12,1,12425,72,16.76,274.75,964,0.07,4083.75,Coupe,Used,3,42735,13780,5300,0.902,0.771,0,0.078,0.134,0.078,38.7,0,0,0,15,10,1.012,Captive (OEM),Direct,0.0,1,0,0,NY,7.3,96.9,4.48,0,0
2017,87,Subprime,591,606,75.3,18,14,0,2,0,0,0,,32758,2729.83,Contract/Gig,3,1,11056,60,17.39,277.09,994,0.09,7325.94,SUV,Used,11,163977,11055,11055,1.0,0.663,0,0.102,0.231,0.102,41.49,3,0,3,15,36,1.115,Bank,Dealer,0.22,0,1,1,GA,6.5,101.0,7.43,1,1
2022,30,Super Prime,783,784,94.2,12,2,1,0,1,0,0,,102131,8510.92,Part-time,0,1,14800,72,1.9,217.66,2289,0.13,4448.4,Sedan,Used,4,51416,17614,8807,0.84,0.505,0,0.026,0.074,0.026,27.98,0,0,0,60,6,0.993,Captive (OEM),Dealer,1.87,0,0,0,FL,4.4,115.6,5.27,1,1
2024,3,Subprime,616,615,100.0,8,5,1,0,0,0,0,,34844,2903.67,Full-time Hourly,8,3,45867,60,16.45,1126.39,11254,0.2,16643.38,Luxury,Used,1,8557,56274,56274,0.815,0.296,0,0.388,0.961,0.388,39.97,1,0,0,60,0,0.881,Bank,Dealer,2.04,0,0,1,TX,7.1,120.1,7.95,0,0
2023,16,Prime,716,739,98.9,13,6,3,0,0,0,0,,92465,7705.42,Retired,0,3,22882,72,5.4,372.77,4854,0.18,13889.38,Truck,Used,4,33028,26969,20746,0.848,0.669,0,0.048,0.095,0.048,27.69,0,0,0,15,15,0.875,Credit Union,Dealer,1.4,0,0,0,TX,3.0,97.6,7.37,0,0
2017,89,Near Prime,651,622,85.8,5,14,2,0,2,0,0,,51844,4320.33,Contract/Gig,3,1,25115,84,7.93,390.57,8262,0.25,10232.29,Sedan,New,0,0,33049,6609,0.76,1.548,1,0.09,0.261,0.09,30.66,0,0,0,90,0,0.796,Non-Captive Finance Co.,Direct,0.0,0,0,0,CO,8.5,121.1,4.07,1,1
2021,38,Super Prime,746,740,80.8,12,12,3,1,0,0,0,,276890,23074.17,Retired,0,3,33639,60,1.9,588.15,2049,0.06,24417.79,Truck,New,0,0,34165,21865,0.985,1.117,1,0.025,0.047,0.025,36.31,0,0,0,0,6,0.718,Non-Captive Finance Co.,Dealer,0.83,1,0,0,TN,5.6,89.1,5.44,0,0
2016,102,Subprime,589,583,100.0,11,14,1,0,0,0,0,,29748,2479.0,Full-time Salaried,1,1,11637,72,15.97,252.24,1012,0.08,10142.51,Van,Used,4,54504,12654,5752,0.92,1.763,1,0.102,0.335,0.102,31.68,0,0,0,0,32,0.883,Non-Captive Finance Co.,Direct,0.0,0,1,0,FL,6.5,112.5,8.02,0,0
2022,25,Super Prime,744,729,99.7,0,11,1,0,0,0,0,,124265,10355.42,Self-employed,2,1,32573,60,2.35,575.93,969,0.03,15882.62,Sedan,New,0,0,32332,22632,1.007,0.702,0,0.056,0.174,0.056,32.54,2,0,0,30,11,0.745,Non-Captive Finance Co.,Dealer,2.05,1,0,0,SC,4.2,124.6,3.95,0,0
2019,62,Prime,702,716,98.3,17,8,1,0,0,0,2,3.0,107346,8945.5,Part-time,0,1,5000,36,10.78,163.17,527,0.13,2065.44,Sedan,Used,8,99928,4061,4061,1.231,0.509,0,0.018,0.046,0.018,38.16,0,0,0,30,11,0.976,Non-Captive Finance Co.,Dealer,2.31,1,1,1,MO,3.8,96.4,7.76,0,0
2021,44,Subprime,597,609,79.4,15,8,4,0,3,0,1,19.0,33301,2775.08,Full-time Salaried,13,1,37016,72,16.57,814.61,7885,0.18,20627.69,Sedan,New,0,0,43810,24095,0.845,0.856,0,0.294,0.964,0.294,43.29,0,0,0,0,20,0.857,Captive (OEM),Dealer,0.88,0,0,0,NY,3.1,107.5,4.64,1,1
2024,3,Super Prime,806,834,77.1,9,15,0,1,3,0,0,,158371,13197.58,Retired,0,1,5000,48,4.93,114.99,1481,0.23,4747.46,Sedan,Used,12,107772,6443,6443,0.776,0.737,0,0.009,0.019,0.009,30.51,0,0,0,15,1,1.034,Captive (OEM),Dealer,0.75,0,0,0,CA,7.9,124.0,4.94,0,0
2015,115,Prime,712,728,86.7,0,12,1,1,0,0,0,,67126,5593.83,Full-time Salaried,4,2,30658,72,7.83,534.99,3622,0.11,27843.12,Truck,New,0,0,32933,6586,0.931,4.228,1,0.096,0.279,0.096,35.76,0,0,0,0,34,0.87,Bank,Online,0.0,0,0,0,IL,7.6,99.9,3.53,0,0
2021,42,Prime,699,726,80.2,15,15,2,2,0,0,3,14.0,55921,4660.08,Part-time,0,1,48959,48,2.25,1067.52,9024,0.16,36902.94,Luxury,Used,2,20080,56400,17625,0.868,2.094,1,0.229,0.638,0.229,41.14,1,0,0,15,7,1.033,Captive (OEM),Dealer,0.39,1,0,0,IN,5.4,128.2,7.64,1,1
2023,16,Near Prime,635,651,89.8,12,4,1,1,0,0,0,,60477,5039.75,Full-time Salaried,15,1,67594,72,11.51,1304.32,638,0.01,46100.36,Truck,New,0,0,63886,56219,1.058,0.82,0,0.259,0.611,0.259,45.16,4,0,0,0,1,1.07,Credit Union,Online,0.0,1,0,1,FL,6.0,111.5,6.95,0,0
2019,72,Prime,691,720,92.0,7,6,1,0,1,0,3,36.0,91056,7588.0,Part-time,1,1,6048,60,8.84,125.08,698,0.1,5321.6,SUV,Used,9,122265,6987,6987,0.866,0.762,0,0.016,0.048,0.016,29.02,0,0,0,15,6,1.153,Bank,Direct,0.0,0,0,0,GA,5.0,92.2,8.41,1,1
2018,82,Near Prime,620,641,66.6,1,13,1,3,1,0,0,,40440,3370.0,Full-time Salaried,4,1,12064,72,8.92,216.98,2018,0.14,10539.45,Sedan,Used,4,59852,14418,7209,0.837,1.462,1,0.064,0.108,0.064,37.69,1,0,0,0,8,0.995,Captive (OEM),Dealer,1.12,0,0,0,TX,8.2,132.2,4.41,1,1
2019,72,Near Prime,627,631,98.0,6,16,1,0,0,0,0,,57265,4772.08,Retired,0,1,39108,60,13.72,904.31,4911,0.12,29290.52,SUV,Used,3,40008,40929,13419,0.956,2.183,1,0.19,0.3,0.19,36.88,2,0,0,0,8,1.157,Bank,Dealer,1.33,0,1,0,NY,7.1,123.3,3.84,0,0
2018,73,Super Prime,779,759,75.7,3,11,1,2,0,0,2,66.0,118708,9892.33,Full-time Hourly,11,1,64660,36,4.63,1927.2,2459,0.04,60120.45,Electric,New,0,0,61482,12296,1.052,4.889,1,0.195,0.498,0.195,46.65,1,0,0,60,19,0.723,Credit Union,Dealer,0.78,0,0,0,PA,2.9,120.7,7.44,0,0
2021,42,Prime,698,724,76.2,18,5,2,3,0,0,0,,74511,6209.25,Full-time Hourly,20,2,8630,60,10.23,184.34,1437,0.14,7595.13,SUV,Used,11,94204,10271,10271,0.84,0.739,0,0.03,0.104,0.03,33.54,0,0,0,0,36,1.157,Non-Captive Finance Co.,Dealer,1.65,1,1,0,AZ,5.6,88.3,8.12,0,0
2020,58,Subprime,590,565,96.1,0,17,0,0,1,0,0,,46605,3883.75,Full-time Salaried,1,2,95724,48,18.77,2850.55,9063,0.09,38026.92,Luxury,New,0,0,100705,28197,0.951,1.349,1,0.734,0.99,0.734,59.06,4,0,0,60,29,0.803,Fintech,Online,0.0,0,0,0,PA,8.5,89.7,6.05,1,1
2024,12,Super Prime,834,850,93.3,18,7,0,0,0,0,1,20.0,94215,7851.25,Full-time Hourly,11,1,26673,60,2.58,474.32,8125,0.25,20053.24,Sedan,New,0,0,32503,27627,0.821,0.726,0,0.06,0.134,0.06,29.04,1,0,0,30,6,0.995,Credit Union,Dealer,1.76,1,1,0,TX,4.3,132.7,4.36,0,0
2023,21,Deep Subprime,517,530,72.9,15,16,1,0,0,1,0,,26783,2231.92,Full-time Salaried,1,1,42368,84,22.12,995.65,0,0.0,31320.35,Luxury,Used,3,39198,42882,26102,0.988,1.2,1,0.446,0.946,0.446,55.61,0,0,0,0,1,0.807,Credit Union,Direct,0.0,1,0,0,PA,5.2,119.4,4.45,1,1
2016,106,Super Prime,833,816,89.0,11,17,0,0,1,0,0,,286839,23903.25,Part-time,0,2,5000,72,9.33,90.95,1624,0.25,4721.16,Coupe,Used,8,116368,6497,6497,0.77,0.727,0,0.004,0.01,0.004,26.56,0,0,1,0,34,0.981,Bank,Dealer,2.18,1,0,0,TX,4.2,123.3,4.55,0,0
2019,70,Prime,681,701,91.4,10,12,1,1,0,0,0,,70182,5848.5,Self-employed,4,1,5878,72,7.7,102.2,1720,0.23,3097.97,Sedan,Used,9,103905,7479,7479,0.786,0.414,0,0.017,0.06,0.017,26.84,0,0,0,15,20,0.876,Non-Captive Finance Co.,Online,0.0,0,1,0,OH,8.4,120.2,7.93,0,0
2018,78,Deep Subprime,310,333,93.0,9,17,1,1,0,0,0,,24329,2027.42,Full-time Hourly,10,2,34706,60,17.55,872.83,11172,0.26,23136.14,Sedan,New,0,0,42973,8594,0.808,2.692,1,0.431,0.99,0.431,43.58,2,0,0,30,5,1.093,Captive (OEM),Dealer,0.22,0,1,0,CA,7.1,103.5,3.65,1,1
2019,63,Subprime,606,633,89.4,8,13,4,0,1,0,0,,33115,2759.58,Contract/Gig,0,1,32290,48,16.08,916.43,7414,0.18,30512.24,Truck,Used,3,31941,41190,12872,0.784,2.37,1,0.332,0.943,0.332,39.98,0,0,0,0,2,1.138,Captive (OEM),Direct,0.0,0,1,0,MN,6.3,86.6,8.28,0,0
2017,96,Prime,707,720,60.9,16,18,2,1,2,1,0,,68782,5731.83,Contract/Gig,1,1,11417,72,5.48,186.42,2782,0.21,8045.9,SUV,Used,10,128810,13250,13250,0.862,0.607,0,0.033,0.093,0.033,38.91,0,0,0,0,18,0.973,Credit Union,Direct,0.0,0,0,0,NY,5.4,112.4,6.2,0,0
2020,56,Super Prime,808,834,99.7,8,8,0,0,0,0,1,61.0,199650,16637.5,Retired,0,2,7446,72,1.9,109.51,227,0.03,2783.59,Sedan,Used,12,172932,7595,7595,0.98,0.367,0,0.007,0.011,0.007,29.77,0,0,0,15,3,1.123,Credit Union,Online,0.0,0,0,0,NY,5.7,129.1,3.08,0,0
2015,119,Near Prime,624,652,100.0,19,15,3,0,0,0,2,54.0,65861,5488.42,Part-time,0,3,5048,60,14.61,119.06,1501,0.24,3874.98,Sedan,Used,12,150468,6257,6257,0.807,0.619,0,0.022,0.054,0.022,25.09,0,0,2,60,20,0.985,Bank,Dealer,0.73,0,0,0,CA,3.6,88.2,5.86,1,1
2017,95,Super Prime,813,801,94.3,9,13,0,1,0,0,0,,95616,7968.0,Full-time Salaried,7,1,31566,60,4.05,582.05,11983,0.28,18661.75,Truck,Used,2,17412,42798,11262,0.738,1.657,1,0.073,0.225,0.073,26.77,0,1,1,0,17,1.169,Credit Union,Dealer,0.18,1,0,0,IN,8.0,132.4,3.9,0,0
2019,71,Super Prime,750,761,91.5,0,4,0,1,0,0,0,,193242,16103.5,Contract/Gig,3,1,11864,84,1.9,150.95,997,0.08,4856.49,Electric,Certified Pre-Owned,5,42625,12463,12463,0.952,0.39,0,0.009,0.023,0.009,31.47,1,0,0,60,20,1.141,Captive (OEM),Direct,0.0,1,0,0,MD,7.5,118.8,8.45,1,1
2022,27,Near Prime,627,613,44.6,8,1,1,5,1,0,0,,44374,3697.83,Full-time Hourly,6,1,5497,60,9.95,116.66,362,0.06,5114.06,Sedan,Certified Pre-Owned,6,54720,6043,6043,0.91,0.846,0,0.032,0.062,0.032,45.2,0,2,0,0,27,1.116,Fintech,Direct,0.0,1,1,0,PA,7.4,121.4,6.31,1,1
2019,67,Subprime,611,589,96.5,14,2,1,0,0,0,0,,44660,3721.67,Contract/Gig,0,1,41900,60,18.18,1068.09,8936,0.18,20878.27,Truck,New,0,0,49645,19858,0.844,1.051,1,0.287,0.725,0.287,37.85,0,0,0,0,10,0.746,Non-Captive Finance Co.,Dealer,0.12,1,0,1,NC,5.0,123.3,6.49,1,1
2023,23,Super Prime,829,846,91.0,14,3,2,0,1,0,0,,268416,22368.0,Full-time Salaried,3,1,9092,72,11.36,174.74,345,0.04,5546.82,Truck,Certified Pre-Owned,12,102516,8627,8627,1.054,0.643,0,0.008,0.013,0.008,34.64,1,0,0,60,23,0.783,Bank,Dealer,0.38,0,1,0,TX,7.1,115.9,4.06,0,0
2024,8,Subprime,583,562,93.0,7,9,1,0,0,0,2,56.0,30934,2577.83,Full-time Salaried,3,1,9984,84,15.43,195.08,2721,0.22,6348.3,SUV,Used,7,82383,12369,12369,0.807,0.513,0,0.076,0.154,0.076,29.35,0,0,0,0,3,0.919,Bank,Dealer,0.86,0,1,0,PA,4.3,105.0,3.5,1,1
2023,24,Deep Subprime,468,448,76.0,8,10,0,3,0,0,0,,19230,1602.5,Full-time Hourly,3,2,27215,84,19.92,603.03,7452,0.21,10806.28,Electric,New,0,0,35489,21293,0.767,0.508,0,0.376,0.829,0.376,45.25,0,1,0,0,16,1.163,Bank,Dealer,2.23,0,0,0,FL,3.4,100.8,3.79,1,1
2021,45,Subprime,615,608,94.8,0,2,0,0,0,0,1,58.0,41510,3459.17,Full-time Hourly,8,1,5000,72,10.24,93.24,79,0.02,2105.77,Sedan,Used,7,57575,3991,3991,1.253,0.528,0,0.027,0.059,0.027,40.23,0,0,0,0,10,0.951,Bank,Dealer,1.27,1,0,1,CA,4.9,88.4,4.71,0,0
2023,24,Near Prime,646,669,46.6,9,14,4,5,2,0,0,,48431,4035.92,Full-time Salaried,3,3,6833,72,5.17,110.58,2208,0.25,4050.94,Electric,Used,9,72414,8832,8832,0.774,0.459,0,0.027,0.093,0.027,40.32,0,0,0,0,10,0.815,Non-Captive Finance Co.,Dealer,1.76,0,0,1,MI,3.8,131.7,7.87,0,0
2021,45,Subprime,588,596,100.0,3,5,0,0,0,0,2,62.0,52806,4400.5,Full-time Salaried,1,1,20834,48,17.45,606.03,394,0.02,18546.25,Sedan,New,0,0,19749,10861,1.055,1.708,1,0.138,0.374,0.138,37.17,4,0,0,0,21,1.097,Credit Union,Dealer,1.52,0,1,1,NC,7.3,126.9,3.88,1,1
2018,77,Prime,665,680,95.8,11,16,5,0,0,0,0,,67105,5592.08,Retired,0,2,8988,36,12.27,299.69,3249,0.27,8126.74,SUV,Used,6,74724,12035,10941,0.747,0.743,0,0.054,0.124,0.054,25.83,2,0,0,60,12,1.007,Bank,Dealer,0.27,0,0,0,IL,2.8,128.1,3.09,0,0
2017,90,Deep Subprime,373,352,88.7,17,3,1,1,0,0,1,27.0,22445,1870.42,Full-time Hourly,1,1,8648,60,17.38,216.7,1598,0.16,5406.39,Truck,Used,8,101776,9993,9993,0.865,0.541,0,0.116,0.305,0.116,33.98,1,3,0,120,28,1.192,Non-Captive Finance Co.,Dealer,1.0,1,0,0,AZ,3.0,131.7,5.8,1,1
2023,15,Prime,699,711,78.4,2,15,5,0,0,0,0,,67454,5621.17,Full-time Salaried,3,2,9923,60,7.39,198.32,3554,0.28,6837.61,SUV,Certified Pre-Owned,11,96327,12694,12694,0.782,0.539,0,0.035,0.097,0.035,31.34,0,0,0,120,9,0.8,Credit Union,Dealer,0.18,1,1,0,IL,8.3,112.0,8.34,1,1
2018,73,Super Prime,773,752,81.8,14,10,3,2,0,0,2,41.0,275556,22963.0,Self-employed,7,1,53158,60,4.61,993.69,15773,0.22,49508.27,Electric,New,0,0,71698,14339,0.741,3.453,1,0.043,0.107,0.043,29.41,1,0,0,0,20,0.837,Credit Union,Dealer,1.42,0,0,0,CA,3.2,113.6,7.97,0,0
2023,22,Subprime,580,606,80.8,9,10,0,3,0,0,0,,38745,3228.75,Unemployed,0,3,63400,48,15.37,1776.38,8949,0.13,35595.21,SUV,New,0,0,68843,59893,0.921,0.594,0,0.55,0.99,0.55,55.39,0,0,2,15,6,1.055,Captive (OEM),Direct,0.0,1,0,1,MO,7.8,113.9,6.33,1,1
2021,44,Prime,708,724,52.5,11,4,3,5,0,0,0,,57252,4771.0,Full-time Salaried,23,2,17960,72,6.66,303.28,6092,0.26,9251.15,Luxury,Certified Pre-Owned,8,86016,23433,23433,0.766,0.395,0,0.064,0.102,0.064,39.79,1,0,0,0,34,1.146,Captive (OEM),Dealer,0.6,0,0,0,WI,7.9,86.4,5.17,0,0
2016,106,Prime,678,695,94.5,32,4,3,0,0,0,1,14.0,84133,7011.08,Retired,0,1,21664,60,4.97,408.53,4929,0.18,12653.24,Sedan,Used,1,12761,27386,6443,0.791,1.964,1,0.058,0.108,0.058,27.7,0,2,1,0,17,1.099,Captive (OEM),Online,0.0,0,0,0,WI,4.8,116.4,4.61,1,1
2018,80,Prime,714,716,100.0,9,17,0,0,0,0,1,19.0,102770,8564.17,Full-time Salaried,4,1,7550,24,11.22,352.66,2758,0.28,6134.67,Truck,Used,9,93375,9851,9851,0.766,0.623,0,0.041,0.08,0.041,24.62,0,0,2,0,3,1.149,Bank,Dealer,1.83,1,0,0,IL,4.6,111.5,7.41,1,1
2020,59,Deep Subprime,332,303,80.6,13,18,1,2,0,0,0,,18538,1544.83,Full-time Salaried,1,1,7765,72,19.52,183.84,1903,0.19,7027.88,SUV,Used,6,80580,10016,9106,0.775,0.772,0,0.119,0.365,0.119,33.83,0,2,1,30,36,1.142,Credit Union,Dealer,1.59,0,1,0,AZ,4.4,97.8,7.7,0,0
2024,7,Deep Subprime,455,460,100.0,12,18,3,0,0,0,0,,28242,2353.5,Full-time Salaried,8,1,6119,60,17.8,154.72,331,0.05,5738.88,Coupe,Used,12,119976,6638,6638,0.922,0.865,0,0.066,0.185,0.066,30.3,0,0,0,30,1,1.019,Non-Captive Finance Co.,Dealer,2.35,0,0,0,TX,4.2,101.3,8.26,0,0
2020,56,Prime,717,742,100.0,15,10,0,0,1,0,2,13.0,55787,4648.92,Self-employed,7,2,28786,60,7.07,570.95,7345,0.21,24889.21,Truck,Used,2,20432,34977,12886,0.823,1.931,1,0.123,0.311,0.123,29.61,0,0,0,30,30,1.074,Credit Union,Dealer,0.44,0,0,0,OH,3.4,128.8,4.64,1,1
2016,100,Super Prime,774,767,68.8,16,17,3,2,2,0,0,,213691,17807.58,Full-time Salaried,6,2,29677,72,1.9,436.45,11865,0.28,18326.86,Van,New,0,0,42378,8475,0.7,2.162,1,0.025,0.042,0.025,31.36,1,1,0,120,9,1.045,Captive (OEM),Dealer,1.45,0,0,0,TX,8.5,112.1,4.51,1,1
2017,90,Near Prime,650,675,99.9,10,18,0,0,0,0,0,,48112,4009.33,Full-time Hourly,21,2,26532,36,8.26,834.6,2702,0.09,11858.81,Coupe,New,0,0,30030,6006,0.884,1.974,1,0.208,0.425,0.208,34.87,0,0,0,60,15,0.75,Credit Union,Direct,0.0,1,0,0,CA,6.3,123.6,6.7,0,0
2020,49,Super Prime,847,850,98.5,0,6,0,0,0,0,0,,147356,12279.67,Full-time Hourly,2,3,46952,48,1.9,1016.58,5413,0.1,41750.8,Van,New,0,0,54135,23819,0.867,1.753,1,0.083,0.14,0.083,29.78,0,1,0,0,36,1.072,Bank,Dealer,0.97,1,1,1,GA,3.8,90.1,8.07,0,0
2015,119,Prime,695,717,99.5,9,12,0,1,0,0,3,33.0,89338,7444.83,Full-time Salaried,8,1,49796,60,2.87,891.9,6756,0.12,16360.92,Truck,Used,1,11160,56305,12796,0.884,1.279,1,0.12,0.277,0.12,31.47,0,0,2,15,16,1.196,Credit Union,Dealer,1.08,0,1,0,SC,8.4,110.8,8.0,0,0
2019,72,Subprime,589,614,89.4,10,17,0,1,0,0,2,67.0,46112,3842.67,Full-time Salaried,5,2,35053,24,16.6,1726.37,5654,0.14,23375.84,Electric,New,0,0,40390,8078,0.868,2.894,1,0.449,0.99,0.449,47.18,0,1,0,90,34,1.006,Bank,Dealer,1.34,0,1,0,FL,2.8,95.3,5.97,1,1
2022,35,Prime,711,694,73.7,11,10,1,3,1,0,2,11.0,61270,5105.83,Full-time Hourly,6,1,39414,84,10.19,658.19,11809,0.24,24436.06,Truck,Certified Pre-Owned,2,28802,49206,33667,0.801,0.726,0,0.129,0.308,0.129,37.08,3,0,1,30,21,0.866,Fintech,Dealer,2.16,0,1,0,CO,4.0,88.0,3.6,0,0
2021,45,Super Prime,805,822,81.6,7,13,0,1,2,0,1,42.0,114450,9537.5,Full-time Hourly,10,2,72529,72,3.21,1108.81,1396,0.02,32566.35,Truck,New,0,0,69843,44699,1.038,0.729,0,0.116,0.318,0.116,41.3,0,0,1,30,0,0.768,Bank,Online,0.0,1,0,1,MD,7.5,106.0,4.37,0,0
2016,102,Super Prime,770,760,88.6,12,12,1,0,0,0,0,,138783,11565.25,Full-time Salaried,1,1,5000,72,1.9,73.53,2235,0.3,2186.86,Sedan,Used,5,71545,7453,5962,0.671,0.367,0,0.006,0.02,0.006,23.79,0,2,1,30,3,1.01,Bank,Direct,0.0,1,0,0,GA,5.2,85.9,7.84,0,0
2021,41,Prime,667,697,100.0,4,4,0,0,0,0,0,,83626,6968.83,Full-time Hourly,1,2,18354,48,4.34,417.21,6742,0.27,12289.59,SUV,Used,2,26278,24972,11811,0.735,1.041,1,0.06,0.16,0.06,24.45,0,0,0,0,24,1.022,Non-Captive Finance Co.,Direct,0.0,0,0,0,MO,3.4,100.5,4.49,0,0
2024,8,Near Prime,647,626,72.5,7,8,0,3,0,0,1,69.0,61092,5091.0,Full-time Salaried,5,1,26673,48,8.65,659.33,5747,0.17,15755.78,SUV,Used,1,13637,33806,33806,0.789,0.466,0,0.13,0.268,0.13,37.12,1,1,0,60,6,0.955,Fintech,Dealer,2.17,0,0,0,NC,5.4,100.9,7.6,0,0
2016,107,Super Prime,829,820,71.6,15,1,2,1,0,1,1,7.0,268526,22377.17,Full-time Salaried,9,2,61373,60,1.9,1073.05,3210,0.05,57442.69,SUV,New,0,0,64218,12843,0.956,4.473,1,0.048,0.162,0.048,39.12,0,3,1,0,33,1.1,Credit Union,Dealer,0.41,1,0,0,GA,3.3,119.0,6.62,0,0
2022,32,Subprime,591,578,83.5,5,15,2,1,0,0,2,18.0,39398,3283.17,Full-time Salaried,1,3,9208,60,13.61,212.4,1761,0.17,3559.85,Electric,Used,10,91980,10360,10360,0.889,0.344,0,0.065,0.171,0.065,34.22,0,0,1,0,10,0.894,Credit Union,Direct,0.0,0,0,0,FL,4.6,108.3,6.82,0,0
2024,8,Prime,666,671,100.0,9,6,0,0,0,0,1,71.0,99194,8266.17,Full-time Hourly,4,1,37215,48,10.38,950.67,1832,0.05,14915.14,SUV,Used,2,25008,36652,36652,1.015,0.407,0,0.115,0.24,0.115,35.05,0,0,1,0,3,0.958,Non-Captive Finance Co.,Dealer,1.39,1,0,0,TX,4.0,127.4,4.36,0,0
2024,4,Prime,694,678,90.1,17,11,3,0,0,0,0,,89475,7456.25,Full-time Salaried,4,1,47093,60,7.3,939.18,0,0.0,28038.03,SUV,Used,3,36954,45604,45604,1.033,0.615,0,0.126,0.332,0.126,39.0,3,0,0,0,1,0.791,Bank,Dealer,0.66,0,0,0,NY,6.5,109.1,7.36,1,1
2021,40,Subprime,596,577,80.5,10,1,1,0,1,0,0,,50431,4202.58,Full-time Salaried,5,1,46696,60,15.41,1120.97,4766,0.1,33054.98,SUV,New,0,0,47664,29075,0.98,1.137,1,0.267,0.859,0.267,45.93,2,0,0,120,16,0.984,Credit Union,Direct,0.0,1,0,0,CA,5.1,132.2,6.56,0,0
2022,32,Super Prime,734,719,100.0,8,10,0,0,1,0,2,35.0,168247,14020.58,Full-time Salaried,6,1,5000,60,1.9,87.42,1176,0.28,1514.52,Sedan,Used,7,58779,4201,4201,1.19,0.361,0,0.006,0.019,0.006,35.94,0,3,0,0,22,0.829,Credit Union,Dealer,0.92,1,0,0,CA,6.3,102.6,7.41,0,0
2015,114,Subprime,599,588,81.5,6,9,1,2,0,0,0,,44512,3709.33,Contract/Gig,0,1,66328,60,13.91,1540.24,4674,0.07,31112.15,Truck,New,0,0,66783,13356,0.993,2.329,1,0.415,0.99,0.415,51.94,0,0,0,30,4,1.026,Captive (OEM),Dealer,1.3,0,0,0,OH,6.2,97.7,5.74,0,0
2021,42,Super Prime,849,843,100.0,15,15,2,0,0,0,1,60.0,103040,8586.67,Full-time Salaried,6,2,23367,60,1.9,408.55,2527,0.1,20295.45,Van,Used,3,41982,25271,8714,0.925,2.329,1,0.048,0.084,0.048,29.67,0,0,2,60,4,0.728,Credit Union,Dealer,2.16,0,1,0,TX,5.6,104.5,8.19,0,0
2016,101,Near Prime,629,599,94.6,10,8,1,0,0,0,0,,61081,5090.08,Self-employed,1,1,7085,84,11.6,123.56,962,0.12,6430.93,Sedan,Certified Pre-Owned,10,107010,8017,8017,0.884,0.802,0,0.024,0.049,0.024,29.1,2,0,0,30,16,0.871,Credit Union,Online,0.0,1,0,0,NY,5.7,91.2,6.79,1,1
